5.527938911806729, 7704.767528146369
29.64245533683888, 7701.243945837688
66.6161321981696, 7695.36492535527
92.33924054672971, 7691.844534697232
126.08615860907864, 7683.578159534657
166.27223184150265, 7676.515036664086
220.92126995779043, 7665.909181580984
267.52734845643795, 7655.287368244672
315.7420188786134, 7644.668746559002
370.38148204297556, 7631.681920097026
425.03052015926323, 7621.076065013924
484.50054657017245, 7609.28929919331
543.9562105531927, 7593.931076304388
588.9536971283122, 7583.306071317434
640.3711889696553, 7569.1223758647375
682.141916745793, 7556.110016197627
728.728845340589, 7540.726260103569
799.430290360417, 7521.81892170083
