7.529103864291017, 7802.390546330798
31.634045337397396, 7796.4859926432455
60.550400153199206, 7787.019556839308
91.0753468925291, 7777.556312686013
129.62410334564774, 7763.3470840281825
181.036807711028, 7747.97290288605
237.25613794314077, 7727.846353938098
288.6640548325579, 7711.28168710653
332.0385870562608, 7697.082033400624
377.01213625156583, 7680.504599966488
421.99047292283376, 7665.1176522217875
460.5535918038411, 7654.479880632266
503.9185490756181, 7637.899255547488
548.9016732228489, 7623.702793492224
597.0971937411731, 7608.322229048808
638.8583465653849, 7592.928898002825
690.2614759788393, 7575.173745481819
735.2398126501072, 7559.78679773712
786.6429420635615, 7542.031645216115
838.046071477016, 7524.2764926951095
889.4587758423962, 7508.902311552977
971.3820645192176, 7480.493429189241
1030.8281535503124, 7462.7542349214455
1085.438891858897, 7442.624494322851
