0.23709807238448377, 851.5349530942345
2.3805301283712765, 854.7276373409002
4.397364364350707, 854.8804278133229
5.907534480171343, 841.3584710039154
6.026219936428248, 800.4583714172682
6.148179474237068, 777.7403380489203
6.141358471003912, 739.8610334274633
6.1307177059601905, 680.7693182179903
6.246401920794508, 623.2023245979019
6.239308077432028, 583.8078477915866
6.353355251490385, 517.1498210623486
6.338349044377445, 433.81535089514307
6.325525558299113, 362.60225820680387
6.439027052098822, 292.9138871078493
7.058919825927994, 235.38509110586665
7.304748782450922, 200.55522966317903
7.929552678607969, 170.2995329886453
9.18570863402589, 146.15227207617704
10.56928092983916, 129.5904214925265
13.339972443146937, 116.16395872838325
16.61650955622553, 111.86672669149527
20.523034527918362, 106.10206949238102
23.79984448112628, 103.32000964035126
28.211669372331272, 103.65423879877596
32.49716928365823, 102.46374636781582
36.530292075358446, 99.73898294294463
39.806829188437035, 95.44175090605665
43.3360162612717, 94.19396204793793
47.24254123296455, 88.42930484882379
50.51962402630179, 87.16241718165247
54.679071797880034, 85.96237534616603
60.602703845681624, 81.86568080433278
64.88765807674994, 77.64484400365609
67.78631161071172, 74.8341359380471
72.44969510115547, 72.15711953580796
76.8607014719725, 67.94583213965768
82.53195640014732, 62.3148666039134
87.44744417008854, 59.65694901072709
91.98504836091294, 58.48555538881976
96.52265255173731, 57.31416176691266
100.05211246470131, 57.58154509365227
